source,target,property,source_type,target_type
raboof,Philippus/akka-samples,contributor_of,user,repo
patriknw,Philippus/akka-samples,contributor_of,user,repo
2m,Philippus/akka-samples,contributor_of,user,repo
pvlugter,Philippus/akka-samples,contributor_of,user,repo
johanandren,Philippus/akka-samples,contributor_of,user,repo
eed3si9n,Philippus/akka-samples,contributor_of,user,repo
chbatey,Philippus/akka-samples,contributor_of,user,repo
ktoso,Philippus/akka-samples,contributor_of,user,repo
ignasi35,Philippus/akka-samples,contributor_of,user,repo
ChenyuanZ,Philippus/akka-samples,contributor_of,user,repo
akka/akka-samples,Philippus/akka-samples,parent_of,repo,repo
scala-steward,Philippus/akka-management,contributor_of,user,repo
patriknw,Philippus/akka-management,contributor_of,user,repo
raboof,Philippus/akka-management,contributor_of,user,repo
chbatey,Philippus/akka-management,contributor_of,user,repo
johanandren,Philippus/akka-management,contributor_of,user,repo
ignasi35,Philippus/akka-management,contributor_of,user,repo
ennru,Philippus/akka-management,contributor_of,user,repo
ktoso,Philippus/akka-management,contributor_of,user,repo
longshorej,Philippus/akka-management,contributor_of,user,repo
2m,Philippus/akka-management,contributor_of,user,repo
akka/akka-management,Philippus/akka-management,parent_of,repo,repo
jrudolph,Philippus/akka-http,contributor_of,user,repo
raboof,Philippus/akka-http,contributor_of,user,repo
ktoso,Philippus/akka-http,contributor_of,user,repo
sirthias,Philippus/akka-http,contributor_of,user,repo
jlprat,Philippus/akka-http,contributor_of,user,repo
johanandren,Philippus/akka-http,contributor_of,user,repo
scala-steward,Philippus/akka-http,contributor_of,user,repo
jonas,Philippus/akka-http,contributor_of,user,repo
rkuhn,Philippus/akka-http,contributor_of,user,repo
patriknw,Philippus/akka-http,contributor_of,user,repo
akka/akka-http,Philippus/akka-http,parent_of,repo,repo
ktoso,Philippus/akka.github.com,contributor_of,user,repo
patriknw,Philippus/akka.github.com,contributor_of,user,repo
johanandren,Philippus/akka.github.com,contributor_of,user,repo
rkuhn,Philippus/akka.github.com,contributor_of,user,repo
2m,Philippus/akka.github.com,contributor_of,user,repo
jrudolph,Philippus/akka.github.com,contributor_of,user,repo
bantonsson,Philippus/akka.github.com,contributor_of,user,repo
jboner,Philippus/akka.github.com,contributor_of,user,repo
raboof,Philippus/akka.github.com,contributor_of,user,repo
krasserm,Philippus/akka.github.com,contributor_of,user,repo
Warry/akka.github.com,Philippus/akka.github.com,parent_of,repo,repo
jornfranke,Philippus/allentemporalrelationships,contributor_of,user,repo
jornfranke/allentemporalrelationships,Philippus/allentemporalrelationships,parent_of,repo,repo
johnynek,Philippus/algebird,contributor_of,user,repo
scala-steward,Philippus/algebird,contributor_of,user,repo
ianoc,Philippus/algebird,contributor_of,user,repo
sid-kap,Philippus/algebird,contributor_of,user,repo
regadas,Philippus/algebird,contributor_of,user,repo
avi-stripe,Philippus/algebird,contributor_of,user,repo
reconditesea,Philippus/algebird,contributor_of,user,repo
julienledem,Philippus/algebird,contributor_of,user,repo
sritchie-stripe,Philippus/algebird,contributor_of,user,repo
jcoveney,Philippus/algebird,contributor_of,user,repo
twitter/algebird,Philippus/algebird,parent_of,repo,repo
patriknw,Philippus/akka,contributor_of,user,repo
viktorklang,Philippus/akka,contributor_of,user,repo
rkuhn,Philippus/akka,contributor_of,user,repo
ktoso,Philippus/akka,contributor_of,user,repo
johanandren,Philippus/akka,contributor_of,user,repo
jboner,Philippus/akka,contributor_of,user,repo
bantonsson,Philippus/akka,contributor_of,user,repo
pvlugter,Philippus/akka,contributor_of,user,repo
raboof,Philippus/akka,contributor_of,user,repo
jrudolph,Philippus/akka,contributor_of,user,repo
akka/akka-core,Philippus/akka,parent_of,repo,repo
sgerrand,Philippus/alpine-pkg-glibc,contributor_of,user,repo
andyshinn,Philippus/alpine-pkg-glibc,contributor_of,user,repo
CumpsD,Philippus/alpine-pkg-glibc,contributor_of,user,repo
dennybaa,Philippus/alpine-pkg-glibc,contributor_of,user,repo
nehaljwani,Philippus/alpine-pkg-glibc,contributor_of,user,repo
perliedman,Philippus/alpine-pkg-glibc,contributor_of,user,repo
mio-19,Philippus/alpine-pkg-glibc,contributor_of,user,repo
sgerrand/alpine-pkg-glibc,Philippus/alpine-pkg-glibc,parent_of,repo,repo
fwbrasil,Philippus/arrows,contributor_of,user,repo
traneio/arrows,Philippus/arrows,parent_of,repo,repo
Philippus,Philippus/baggage-jwt,owner_of,user,repo
scala-steward,Philippus/baggage-jwt,contributor_of,user,repo
Copilot,Philippus/baggage-jwt,contributor_of,user,repo
Philippus,Philippus/base64-fork,owner_of,user,repo
scala-steward,Philippus/base64-fork,contributor_of,user,repo
softprops,Philippus/base64-fork,contributor_of,user,repo
dkuzniatsou,Philippus/base64-fork,contributor_of,user,repo
softprops/base64,Philippus/base64-fork,parent_of,repo,repo
marklister,Philippus/base64-1,contributor_of,user,repo
xuwei-k,Philippus/base64-1,contributor_of,user,repo
SethTisue,Philippus/base64-1,contributor_of,user,repo
jonas,Philippus/base64-1,contributor_of,user,repo
Philippus,Philippus/base64-1,owner_of,user,repo
marklister/base64,Philippus/base64-1,parent_of,repo,repo
Philippus,Philippus/between,owner_of,user,repo
scala-steward,Philippus/between,contributor_of,user,repo
Copilot,Philippus/between,contributor_of,user,repo
pathikrit,Philippus/better-files,contributor_of,user,repo
jiminhsieh,Philippus/better-files,contributor_of,user,repo
argv-minus-one,Philippus/better-files,contributor_of,user,repo
scala-steward,Philippus/better-files,contributor_of,user,repo
poslegm,Philippus/better-files,contributor_of,user,repo
rtfpessoa,Philippus/better-files,contributor_of,user,repo
frosforever,Philippus/better-files,contributor_of,user,repo
giabao,Philippus/better-files,contributor_of,user,repo
solicode,Philippus/better-files,contributor_of,user,repo
pishen,Philippus/better-files,contributor_of,user,repo
pathikrit/better-files,Philippus/better-files,parent_of,repo,repo
softprops,Philippus/bintry,contributor_of,user,repo
dwijnand,Philippus/bintry,contributor_of,user,repo
eed3si9n,Philippus/bintry,contributor_of,user,repo
xuwei-k,Philippus/bintry,contributor_of,user,repo
Philippus,Philippus/bintry,owner_of,user,repo
jsuereth,Philippus/bintry,contributor_of,user,repo
rtimush,Philippus/bintry,contributor_of,user,repo
knshiro,Philippus/bintry,contributor_of,user,repo
jvican,Philippus/bintry,contributor_of,user,repo
pdolega,Philippus/bintry,contributor_of,user,repo
sbt/bintry,Philippus/bintry,parent_of,repo,repo
iloveponies/blorg,Philippus/blorg,parent_of,repo,repo
alexandrnikitin,Philippus/bloom-filter-scala,contributor_of,user,repo
fediq,Philippus/bloom-filter-scala,contributor_of,user,repo
cmarxer,Philippus/bloom-filter-scala,contributor_of,user,repo
melrief,Philippus/bloom-filter-scala,contributor_of,user,repo
seanrohead,Philippus/bloom-filter-scala,contributor_of,user,repo
SidWeng,Philippus/bloom-filter-scala,contributor_of,user,repo
eyalfa,Philippus/bloom-filter-scala,contributor_of,user,repo
alexandrnikitin/bloom-filter-scala,Philippus/bloom-filter-scala,parent_of,repo,repo
ochrons,Philippus/boopickle,contributor_of,user,repo
japgolly,Philippus/boopickle,contributor_of,user,repo
Philippus,Philippus/boopickle,owner_of,user,repo
cornerman,Philippus/boopickle,contributor_of,user,repo
FlorianKirmaier,Philippus/boopickle,contributor_of,user,repo
lolgab,Philippus/boopickle,contributor_of,user,repo
slandelle,Philippus/boopickle,contributor_of,user,repo
OlivierBlanvillain,Philippus/boopickle,contributor_of,user,repo
akshaal,Philippus/boopickle,contributor_of,user,repo
fomkin,Philippus/boopickle,contributor_of,user,repo
suzaku-io/boopickle,Philippus/boopickle,parent_of,repo,repo
Philippus,Philippus/bump,owner_of,user,repo
scala-steward,Philippus/bump,contributor_of,user,repo
Copilot,Philippus/bump,contributor_of,user,repo
wsargent,Philippus/cachecontrol,contributor_of,user,repo
marcospereira,Philippus/cachecontrol,contributor_of,user,repo
scala-steward,Philippus/cachecontrol,contributor_of,user,repo
schmitch,Philippus/cachecontrol,contributor_of,user,repo
dwijnand,Philippus/cachecontrol,contributor_of,user,repo
Philippus,Philippus/cachecontrol,owner_of,user,repo
octonato,Philippus/cachecontrol,contributor_of,user,repo
richdougherty,Philippus/cachecontrol,contributor_of,user,repo
sullis,Philippus/cachecontrol,contributor_of,user,repo
playframework/cachecontrol,Philippus/cachecontrol,parent_of,repo,repo
Philippus,Philippus/cakemix,owner_of,user,repo
scala-steward,Philippus/cakemix,contributor_of,user,repo
raboof,Philippus/cakemix,contributor_of,user,repo
gvandeglind,Philippus/cakemix,contributor_of,user,repo
awulder,Philippus/cakemix,contributor_of,user,repo
agemooij,Philippus/cakemix,contributor_of,user,repo
idserda,Philippus/cakemix,contributor_of,user,repo
wehkamp/cakemix,Philippus/cakemix,parent_of,repo,repo
softprops,Philippus/cappi,contributor_of,user,repo
aruediger,Philippus/cappi,contributor_of,user,repo
softprops/cappi,Philippus/cappi,parent_of,repo,repo
abuseofnotation,Philippus/category-theory-illustrated,contributor_of,user,repo
FFFluoride,Philippus/category-theory-illustrated,contributor_of,user,repo
pitmonticone,Philippus/category-theory-illustrated,contributor_of,user,repo
gbezyuk,Philippus/category-theory-illustrated,contributor_of,user,repo
nlewycky,Philippus/category-theory-illustrated,contributor_of,user,repo
felix-engelmann,Philippus/category-theory-illustrated,contributor_of,user,repo
rprominski,Philippus/category-theory-illustrated,contributor_of,user,repo
jiwon-mun,Philippus/category-theory-illustrated,contributor_of,user,repo
ciderpunx,Philippus/category-theory-illustrated,contributor_of,user,repo
VivaRado,Philippus/category-theory-illustrated,contributor_of,user,repo
abuseofnotation/category-theory-illustrated,Philippus/category-theory-illustrated,parent_of,repo,repo
Friendseeker,Philippus/cla-checker,contributor_of,user,repo
SethTisue,Philippus/cla-checker,contributor_of,user,repo
hamzaremmal,Philippus/cla-checker,contributor_of,user,repo
scala/cla-checker,Philippus/cla-checker,parent_of,repo,repo
non,Philippus/claimant,contributor_of,user,repo
erik-stripe,Philippus/claimant,contributor_of,user,repo
travisbrown,Philippus/claimant,contributor_of,user,repo
larsrh,Philippus/claimant,contributor_of,user,repo
SethTisue,Philippus/claimant,contributor_of,user,repo
xuwei-k,Philippus/claimant,contributor_of,user,repo
scala-steward,Philippus/claimant,contributor_of,user,repo
typelevel/claimant,Philippus/claimant,parent_of,repo,repo
bmc,Philippus/classutil,contributor_of,user,repo
jcrussell,Philippus/classutil,contributor_of,user,repo
SethTisue,Philippus/classutil,contributor_of,user,repo
pjberry,Philippus/classutil,contributor_of,user,repo
aemoncannon,Philippus/classutil,contributor_of,user,repo
ruippeixotog,Philippus/classutil,contributor_of,user,repo
xuwei-k,Philippus/classutil,contributor_of,user,repo
acruise,Philippus/classutil,contributor_of,user,repo
retronym,Philippus/classutil,contributor_of,user,repo
ymasory,Philippus/classutil,contributor_of,user,repo
bmc/classutil,Philippus/classutil,parent_of,repo,repo
garydgregory,Philippus/commons-io,contributor_of,user,repo
sebbASF,Philippus/commons-io,contributor_of,user,repo
jmaerki,Philippus/commons-io,contributor_of,user,repo
krosenvold,Philippus/commons-io,contributor_of,user,repo
PascalSchumacher,Philippus/commons-io,contributor_of,user,repo
britter,Philippus/commons-io,contributor_of,user,repo
mfncooper,Philippus/commons-io,contributor_of,user,repo
olamy,Philippus/commons-io,contributor_of,user,repo
jochenw,Philippus/commons-io,contributor_of,user,repo
jukka,Philippus/commons-io,contributor_of,user,repo
apache/commons-io,Philippus/commons-io,parent_of,repo,repo
markusjura,Philippus/constructr-zookeeper,contributor_of,user,repo
typesafehub/constructr-zookeeper,Philippus/constructr-zookeeper,parent_of,repo,repo
oskin1,Philippus/CuckooScala,contributor_of,user,repo
oskin1/CuckooScala,Philippus/CuckooScala,parent_of,repo,repo
ochrons,Philippus/diode,contributor_of,user,repo
cquiroz,Philippus/diode,contributor_of,user,repo
DylanArnold,Philippus/diode,contributor_of,user,repo
jonas,Philippus/diode,contributor_of,user,repo
glmars,Philippus/diode,contributor_of,user,repo
thSoft,Philippus/diode,contributor_of,user,repo
refond,Philippus/diode,contributor_of,user,repo
PerWiklander,Philippus/diode,contributor_of,user,repo
vpavkin,Philippus/diode,contributor_of,user,repo
torstenrudolf,Philippus/diode,contributor_of,user,repo
suzaku-io/diode,Philippus/diode,parent_of,repo,repo
larsrh,Philippus/discipline,contributor_of,user,repo
Alistair-Johnson,Philippus/discipline,contributor_of,user,repo
etorreborre,Philippus/discipline,contributor_of,user,repo
julien-truffaut,Philippus/discipline,contributor_of,user,repo
xuwei-k,Philippus/discipline,contributor_of,user,repo
adelbertc,Philippus/discipline,contributor_of,user,repo
benhutchison,Philippus/discipline,contributor_of,user,repo
hmrm,Philippus/discipline,contributor_of,user,repo
liff,Philippus/discipline,contributor_of,user,repo
Philippus,Philippus/discipline,owner_of,user,repo
typelevel/discipline,Philippus/discipline,parent_of,repo,repo
davetron5000,Philippus/davetron5000.github.com,contributor_of,user,repo
davetron5000/naildrivin5.com,Philippus/davetron5000.github.com,parent_of,repo,repo
alexarchambault,Philippus/coursier,contributor_of,user,repo
scala-steward,Philippus/coursier,contributor_of,user,repo
tgodzik,Philippus/coursier,contributor_of,user,repo
dependabot[bot],Philippus/coursier,contributor_of,user,repo
lefou,Philippus/coursier,contributor_of,user,repo
adpi2,Philippus/coursier,contributor_of,user,repo
ckipp01,Philippus/coursier,contributor_of,user,repo
wisechengyi,Philippus/coursier,contributor_of,user,repo
julienrf,Philippus/coursier,contributor_of,user,repo
dwijnand,Philippus/coursier,contributor_of,user,repo
coursier/coursier,Philippus/coursier,parent_of,repo,repo
viktortnk,Philippus/docker-it-scala,contributor_of,user,repo
alari,Philippus/docker-it-scala,contributor_of,user,repo
bjgbeelen,Philippus/docker-it-scala,contributor_of,user,repo
scubacabra,Philippus/docker-it-scala,contributor_of,user,repo
mdotson,Philippus/docker-it-scala,contributor_of,user,repo
spockz,Philippus/docker-it-scala,contributor_of,user,repo
Philippus,Philippus/docker-it-scala,owner_of,user,repo
clintfred,Philippus/docker-it-scala,contributor_of,user,repo
dayyan,Philippus/docker-it-scala,contributor_of,user,repo
fokot,Philippus/docker-it-scala,contributor_of,user,repo
whisklabs/docker-it-scala,Philippus/docker-it-scala,parent_of,repo,repo
okapies,Philippus/effectivescala,contributor_of,user,repo
mariusae,Philippus/effectivescala,contributor_of,user,repo
yau-ref,Philippus/effectivescala,contributor_of,user,repo
scova0731,Philippus/effectivescala,contributor_of,user,repo
appigram,Philippus/effectivescala,contributor_of,user,repo
hongjiang,Philippus/effectivescala,contributor_of,user,repo
lispking,Philippus/effectivescala,contributor_of,user,repo
benpence,Philippus/effectivescala,contributor_of,user,repo
gdickinson,Philippus/effectivescala,contributor_of,user,repo
thorade,Philippus/effectivescala,contributor_of,user,repo
twitter/effectivescala,Philippus/effectivescala,parent_of,repo,repo
softwaredoug,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
nomoa,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
worleydl,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
nathancday,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
jettro,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
umeshdangat,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
epugh,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
sstults,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
wrigleyDan,Philippus/elasticsearch-learning-to-rank,contributor_of,user,repo
Philippus,Philippus/elasticsearch-learning-to-rank,owner_of,user,repo
o19s/elasticsearch-learning-to-rank,Philippus/elasticsearch-learning-to-rank,parent_of,repo,repo
vvanholl,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
mindw,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
davidkarlsen,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
dependabot[bot],Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
lukas-vlcek,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
therealdwright,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
nikolay,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
martbhell,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
kbecic,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
michael-kuss,Philippus/elasticsearch-prometheus-exporter,contributor_of,user,repo
mindw/elasticsearch-prometheus-exporter,Philippus/elasticsearch-prometheus-exporter,parent_of,repo,repo
scala-steward,Philippus/embedded-kafka,contributor_of,user,repo
manub,Philippus/embedded-kafka,contributor_of,user,repo
francescopellegrini,Philippus/embedded-kafka,contributor_of,user,repo
NeQuissimus,Philippus/embedded-kafka,contributor_of,user,repo
renovate[bot],Philippus/embedded-kafka,contributor_of,user,repo
kciesielski,Philippus/embedded-kafka,contributor_of,user,repo
seglo,Philippus/embedded-kafka,contributor_of,user,repo
sullis,Philippus/embedded-kafka,contributor_of,user,repo
gaeljw,Philippus/embedded-kafka,contributor_of,user,repo
dependabot[bot],Philippus/embedded-kafka,contributor_of,user,repo
embeddedkafka/embedded-kafka,Philippus/embedded-kafka,parent_of,repo,repo
sksamuel,Philippus/elastic4s,contributor_of,user,repo
scala-steward,Philippus/elastic4s,contributor_of,user,repo
Philippus,Philippus/elastic4s,owner_of,user,repo
solicode,Philippus/elastic4s,contributor_of,user,repo
fehmicansaglam,Philippus/elastic4s,contributor_of,user,repo
stringbean,Philippus/elastic4s,contributor_of,user,repo
lmafonso,Philippus/elastic4s,contributor_of,user,repo
muuki88,Philippus/elastic4s,contributor_of,user,repo
vbehar,Philippus/elastic4s,contributor_of,user,repo
kimxogus,Philippus/elastic4s,contributor_of,user,repo
Philippus,Philippus/emoji-clock,owner_of,user,repo
scala-steward,Philippus/emoji-clock,contributor_of,user,repo
Copilot,Philippus/emoji-clock,contributor_of,user,repo
odersky,Philippus/dotty,contributor_of,user,repo
nicolasstucki,Philippus/dotty,contributor_of,user,repo
smarter,Philippus/dotty,contributor_of,user,repo
liufengyun,Philippus/dotty,contributor_of,user,repo
DarkDimius,Philippus/dotty,contributor_of,user,repo
felixmulder,Philippus/dotty,contributor_of,user,repo
bishabosha,Philippus/dotty,contributor_of,user,repo
